  0,   0, 123
  0,   0, 124
  0,   0, 125
  0,   0, 126
  0,   0, 128
  0,   0, 129
  0,   0, 131
  0,   0, 132
  0,   0, 134
  0,   0, 135
  0,   0, 137
  0,   0, 139
  0,   0, 140
  0,   0, 142
  0,   0, 144
  0,   3, 146
  0,   6, 148
  0,   9, 150
  0,  12, 152
  0,  15, 154
  0,  18, 156
  0,  21, 158
  0,  24, 160
  0,  27, 162
  0,  30, 165
  0,  33, 167
  0,  36, 170
  0,  39, 172
  0,  42, 175
  0,  45, 177
  0,  49, 180
  0,  52, 183
  0,  56, 186
  0,  60, 190
  0,  64, 193
  0,  68, 196
  0,  72, 200
  0,  76, 203
  0,  80, 207
  0,  83, 210
  0,  87, 214
  0,  91, 217
  0,  95, 221
  0,  98, 224
  0, 102, 228
  0, 106, 231
  0, 110, 235
  0, 114, 237
  0, 119, 239
  0, 124, 241
  0, 129, 244
  0, 133, 246
  0, 138, 248
  0, 143, 250
  0, 148, 253
  0, 151, 253
  0, 155, 253
  0, 158, 253
  0, 162, 254
  0, 166, 254
  0, 169, 254
  0, 173, 254
  0, 177, 255
  0, 180, 254
  0, 183, 252
  0, 186, 251
  0, 190, 249
  0, 193, 247
  0, 196, 246
  0, 199, 244
  0, 203, 242
  0, 204, 237
  0, 205, 232
  0, 207, 227
  0, 208, 222
  0, 209, 217
  0, 211, 212
  0, 212, 207
  0, 214, 202
  0, 213, 198
  0, 212, 193
  0, 211, 188
  0, 209, 183
  0, 208, 179
  0, 207, 174
  0, 206, 169
  0, 204, 164
  0, 203, 160
  0, 202, 155
  0, 200, 150
  0, 199, 145
  0, 198, 141
  0, 196, 136
  0, 195, 131
  0, 193, 126
  0, 193, 122
  0, 192, 118
  0, 191, 113
  0, 190, 109
  0, 189, 105
  0, 188, 100
  0, 187,  96
  0, 186,  91
  0, 186,  88
  0, 186,  85
  0, 186,  81
  0, 186,  78
  0, 186,  75
  0, 186,  71
  0, 186,  68
  0, 187,  64
  0, 188,  61
  0, 189,  58
  0, 190,  55
  0, 191,  52
  0, 192,  49
  0, 193,  46
  0, 194,  43
  0, 196,  40
  0, 198,  38
  0, 200,  35
  0, 202,  32
  0, 204,  29
  0, 206,  27
  0, 208,  24
  0, 210,  21
  0, 213,  18
  0, 214,  16
  0, 216,  14
  0, 218,  12
  0, 220,   9
  0, 221,   7
  0, 223,   5
  0, 225,   3
  0, 227,   0
 15, 228,   0
 30, 230,   0
 45, 232,   0
 60, 234,   0
 75, 236,   0
 90, 238,   0
105, 240,   0
120, 242,   0
128, 243,   0
136, 245,   0
144, 246,   0
152, 248,   0
160, 249,   0
168, 251,   0
176, 252,   0
184, 254,   0
188, 254,   0
192, 254,   0
196, 254,   0
200, 254,   0
204, 254,   0
208, 254,   0
212, 254,   0
217, 254,   0
219, 253,   0
221, 251,   0
223, 250,   0
226, 248,   0
228, 247,   0
230, 245,   0
232, 244,   0
235, 242,   0
236, 240,   0
238, 238,   0
239, 236,   0
241, 233,   0
243, 231,   0
244, 229,   0
246, 227,   0
248, 224,   0
248, 222,   0
249, 220,   0
250, 218,   0
251, 216,   0
251, 214,   0
252, 212,   0
253, 210,   0
254, 208,   0
254, 206,   0
254, 203,   0
254, 201,   0
254, 198,   0
254, 196,   0
254, 193,   0
254, 191,   0
255, 188,   0
255, 186,   0
255, 183,   0
255, 180,   0
254, 177,   0
254, 175,   0
254, 172,   0
254, 169,   0
253, 166,   0
252, 164,   0
251, 161,   0
250, 159,   0
249, 156,   0
248, 153,   0
247, 151,   0
246, 148,   0
244, 145,   0
243, 143,   0
241, 140,   0
240, 138,   0
238, 135,   0
237, 132,   0
235, 130,   0
234, 127,   0
232, 124,   0
231, 122,   0
229, 119,   0
228, 117,   0
226, 114,   0
224, 111,   0
223, 109,   0
221, 106,   0
219, 103,   0
218, 101,   0
216,  98,   0
214,  95,   0
212,  92,   0
210,  89,   0
208,  86,   0
206,  83,   0
204,  80,   0
202,  77,   0
200,  74,   0
198,  71,   0
196,  67,   0
194,  64,   0
192,  61,   0
190,  58,   0
188,  54,   0
187,  51,   0
186,  48,   0
185,  44,   0
183,  41,   0
182,  38,   0
181,  34,   0
180,  31,   0
178,  27,   0
177,  24,   0
176,  21,   0
175,  17,   0
173,  14,   0
172,  11,   0
171,   7,   0
170,   4,   0
168,   0,   0
